
------------------------------------------------------------------------------------
                                    lecroy-vse-toolkit-poc-20260912-30e3b5c6\g1b-tlp-rows-10k
------------------------------------------------------------------------------------


Running verification script...
...

Test Description : 
PCIe G1b TLP row export - cap 10000 or trace end - v2
PCIE_G1B_TLP_ROWS_V2 cap=10000 time=vendor_display_text
PCIE_G1B_TLP|59998| 8.376 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60001| 8.376 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60003| 8.376 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60005| 8.376 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60008| 8.376 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60011| 8.376 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60015| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60018| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60020| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60022| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60026| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60029| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60031| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60034| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60036| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60038| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60042| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60044| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60046| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60050| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60052| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60054| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60058| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60061| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60065| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60067| 8.377 sec|TLP|Downstream|0x1|1
PCIE_G1B_TLP|60071| 8.377 sec|TLP|Upstream|0x12|1
PCIE_G1B_TLP|60073| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60075| 8.377 sec|TLP|Downstream|0x3|1
PCIE_G1B_TLP|60078| 8.377 sec|TLP|Downstream|0x1|1
